"PFE","UNH","JNJ","AZN","SYK","CVS","LLY","Dates","date"
11.67945,34.749603,14.874034,50.583004,25.397455,42.83226,25.312803,"2011-02-07",2011-02-07
11.753058,34.882599,15.044465,50.770096,25.682817,42.881523,25.341087,"2011-02-08",2011-02-08
11.685584,34.965714,15.121935,50.855148,25.698242,42.839298,25.298664,"2011-02-09",2011-02-09
11.673316,35.2649,15.134329,50.982712,25.420591,42.874474,25.185532,"2011-02-10",2011-02-10
11.55063,35.223351,15.019679,51.212307,25.474575,42.712639,24.748215,"2011-02-11",2011-02-11
11.685584,35.289841,14.988689,51.441936,25.274046,42.712639,24.77689,"2011-02-14",2011-02-14
11.685584,34.932449,15.134329,51.246334,25.436022,42.656349,24.712368,"2011-02-15",2011-02-15
11.826669,35.323097,15.236589,51.901169,25.227777,42.585987,24.848579,"2011-02-16",2011-02-16
11.881875,35.397892,15.252081,51.688568,25.266336,42.775974,24.99197,"2011-02-17",2011-02-17
11.771461,35.605682,15.301664,53.576504,25.497723,43.001129,24.805561,"2011-02-18",2011-02-18
11.587437,35.70541,14.991786,52.658028,25.220066,42.677448,24.683689,"2011-02-22",2011-02-22
11.507689,35.66386,14.9453,52.521965,24.865284,42.494503,24.404091,"2011-02-23",2011-02-23
11.593573,35.530861,14.846143,52.351883,25.073517,42.395992,24.454277,"2011-02-24",2011-02-24
11.569036,35.33971,14.901922,53.62751,25.405167,42.346287,24.439936,"2011-02-25",2011-02-25
11.80213,35.389572,15.236589,53.797585,25.497723,43.624352,24.77689,"2011-02-28",2011-02-28
11.740789,35.28154,15.007277,53.125759,25.528563,43.098907,24.561808,"2011-03-01",2011-03-01
11.771461,36.204079,15.032071,53.62751,25.266336,43.177025,24.576149,"2011-03-02",2011-03-02
12.127247,37.333519,15.028968,54.903141,25.813934,43.347435,24.65501,"2011-03-03",2011-03-03
12.059767,37.050125,15.128128,54.146271,25.459145,43.35453,24.805561,"2011-03-04",2011-03-04
12.029094,36.308277,14.963897,53.84013,25.320328,42.885921,24.848579,"2011-03-07",2011-03-07
12.072038,36.533333,14.864738,55.336872,25.729094,43.106022,25.077995,"2011-03-08",2011-03-08
12.059767,37.083454,14.951503,54.733044,26.276682,42.885921,25.156857,"2011-03-09",2011-03-09
11.875741,36.499985,14.833748,53.50845,26.24584,42.324993,24.927441,"2011-03-10",2011-03-10
11.943216,36.333282,14.784171,53.593491,26.222692,42.381783,24.99197,"2011-03-11",2011-03-11
12.151784,35.974857,14.66022,53.015198,25.852488,41.984169,24.898764,"2011-03-14",2011-03-14
12.121108,35.66647,14.356542,52.224308,25.551704,41.522644,24.447094,"2011-03-15",2011-03-15
11.838932,34.891281,14.068357,51.314365,25.358896,40.940418,24.110153,"2011-03-16",2011-03-16
12.194716,35.233036,14.251185,51.526974,25.436022,41.274143,24.468611,"2011-03-17",2011-03-17
12.378744,35.508106,14.251185,52.317863,25.921909,41.586555,24.719532,"2011-03-18",2011-03-18
12.256061,35.999874,14.474291,52.751579,26.014454,41.77116,24.647835,"2011-03-21",2011-03-21
12.231524,35.624794,14.477397,52.504959,25.767654,41.742764,24.78406,"2011-03-22",2011-03-22
12.219254,35.633114,14.322454,52.173279,25.952755,41.693054,24.633507,"2011-03-23",2011-03-23
12.452353,36.50832,14.306963,52.03722,26.222692,41.913151,24.805561,"2011-03-24",2011-03-24
12.483023,36.46666,14.297665,51.977688,26.137861,41.877663,24.719532,"2011-03-25",2011-03-25
12.433951,36.566666,14.204704,51.629025,25.921909,42.062283,24.669348,"2011-03-28",2011-03-28
12.50143,37.075138,14.23259,52.106678,26.068445,42.048077,24.862917,"2011-03-29",2011-03-29
12.476891,37.841972,14.434008,51.825207,25.945044,42.161682,25.221382,"2011-03-30",2011-03-30
12.458489,37.675259,14.291468,51.859333,26.4695,42.069366,25.214209,"2011-03-31",2011-03-31
12.50143,38.016998,14.440209,51.944622,26.963099,42.239777,25.085163,"2011-04-01",2011-04-01
12.599575,38.008667,14.533171,52.447865,26.816563,42.708401,25.113842,"2011-04-04",2011-04-04
12.544367,37.583572,14.706701,51.620487,26.993946,42.459888,25.099501,"2011-04-05",2011-04-05
12.446224,37.47522,14.83685,51.39872,27.580097,42.360489,25.608522,"2011-04-06",2011-04-06
12.470756,37.03344,14.858536,51.049011,27.356443,42.232681,25.615688,"2011-04-07",2011-04-07
12.550498,36.991776,14.954603,50.929607,27.942591,42.218491,25.587004,"2011-04-08",2011-04-08
12.679317,36.94175,15.08165,51.176952,27.796059,42.502491,25.716057,"2011-04-11",2011-04-11
12.550498,37.350185,15.08165,50.912556,27.850048,42.559303,25.694551,"2011-04-12",2011-04-12
12.550498,36.9501,15.199405,51.040485,27.47213,42.317879,25.579845,"2011-04-13",2011-04-13
12.568903,37.358528,15.183908,51.066082,27.464417,42.616093,25.63002,"2011-04-14",2011-04-14
12.593438,37.49189,15.289265,51.774014,27.664949,42.999527,25.816427,"2011-04-15",2011-04-15
12.513695,36.299946,15.001081,51.185482,27.433567,42.928516,25.536825,"2011-04-18",2011-04-18
12.593438,36.641693,15.128128,52.115211,27.708326,44.511879,25.594179,"2011-04-19",2011-04-19
12.507561,36.875076,15.416315,49.820763,28.05661,45.718933,25.902472,"2011-04-20",2011-04-20
12.13951,39.850754,15.472095,49.906082,28.025656,45.491726,25.995657,"2011-04-21",2011-04-21
12.354206,39.767391,15.456603,49.488121,27.878595,45.520123,25.974152,"2011-04-25",2011-04-25
12.38488,39.467339,15.689005,49.752537,27.932777,46.116558,26.397135,"2011-04-26",2011-04-26
12.654782,40.184158,15.995779,49.803699,28.149502,46.556778,26.691076,"2011-04-27",2011-04-27
12.777467,40.925987,15.4628,50.477539,28.05661,46.421852,26.762766,"2011-04-28",2011-04-28
12.863345,41.034359,15.441105,50.324013,28.033396,46.663288,26.53335,"2011-04-29",2011-04-29
12.894013,41.576149,15.592943,50.528732,27.979221,47.011196,26.748426,"2011-05-02",2011-05-02
12.538233,41.409454,15.614635,50.622551,28.257849,47.046684,27.307631,"2011-05-03",2011-05-03
12.660913,41.30941,15.763376,50.724892,27.955994,46.627769,27.32914,"2011-05-04",2011-05-04
12.507561,41.326092,15.633229,50.929607,28.474575,46.159149,27.379324,"2011-05-05",2011-05-05
12.605705,41.776203,15.664213,50.912556,28.652586,46.343761,27.522713,"2011-05-06",2011-05-06
12.63638,42.067924,15.772676,51.270779,29.00861,46.599365,27.637419,"2011-05-09",2011-05-09
12.795866,42.101257,15.921413,52.029896,29.016344,46.691666,27.759285,"2011-05-10",2011-05-10
12.764898,41.692841,16.079449,52.74638,29.02408,47.266781,27.795593,"2011-05-11",2011-05-11
12.938318,41.742863,16.150723,53.87228,29.558132,47.707016,28.144129,"2011-05-12",2011-05-12
12.9569,41.634491,16.051563,53.974617,29.511694,47.302311,28.282097,"2011-05-13",2011-05-13
12.994059,41.81786,15.986486,54.384045,29.681967,47.12479,28.427315,"2011-05-16",2011-05-16
13.093159,41.667835,15.9555,54.418159,29.890947,47.146099,28.412796,"2011-05-17",2011-05-17
13.117929,42.184624,16.017473,54.588753,29.836763,47.217098,28.136873,"2011-05-18",2011-05-18
13.025027,42.134602,16.110443,54.588753,29.743883,47.138996,28.107815,"2011-05-19",2011-05-19
12.814445,41.459454,15.977191,54.09404,29.720663,46.641979,27.91177,"2011-05-20",2011-05-20
12.752514,40.976009,15.648717,53.778458,29.387854,46.549671,27.882729,"2011-05-23",2011-05-23
12.709157,39.97578,15.726193,53.514023,29.542646,46.705887,28.035215,"2011-05-24",2011-05-24
12.87019,39.900757,15.924515,53.130215,29.542646,47.068001,27.817383,"2011-05-25",2011-05-25
12.94451,39.759068,16.01128,53.061977,29.527176,46.917595,27.534203,"2011-05-26",2011-05-26
12.963095,40.259182,16.088745,53.019356,30.030256,47.819988,27.483366,"2011-05-27",2011-05-27
13.285159,40.80098,16.237486,53.224045,29.945108,48.192417,27.940819,"2011-05-31",2011-05-31
13.037416,40.300858,15.998881,52.285782,29.705179,47.612297,27.548717,"2011-06-01",2011-06-01
13.006449,41.167721,15.87803,52.038448,29.821274,47.612297,27.243757,"2011-06-02",2011-06-02
12.907352,40.852432,15.87803,51.347534,29.387854,47.332985,26.902485,"2011-06-03",2011-06-03
12.845417,40.267052,15.936906,49.965771,28.830597,47.304348,26.95331,"2011-06-06",2011-06-06
12.845417,40.116512,16.150723,50.562828,28.923477,46.910427,27.054955,"2011-06-07",2011-06-07
12.808252,40.308857,16.008173,50.016941,29.03182,47.368786,27.06222,"2011-06-08",2011-06-08
12.851607,42.315933,16.094944,50.306938,29.217587,47.827145,27.388981,"2011-06-09",2011-06-09
12.455218,41.320763,15.580547,49.616062,28.799631,47.332985,26.902485,"2011-06-10",2011-06-10
12.671992,41.069881,15.65182,49.931656,28.877033,47.69109,27.025913,"2011-06-13",2011-06-13
12.746313,41.47966,15.918313,50.221645,29.341404,48.05632,27.309107,"2011-06-14",2011-06-14
12.504774,41.270584,15.484489,49.462532,28.760944,47.383106,27.011389,"2011-06-15",2011-06-15
12.535739,41.529835,15.162217,49.471069,28.900246,47.497704,27.025913,"2011-06-16",2011-06-16
12.548126,41.780708,15.267575,49.223709,28.892509,47.476234,27.105797,"2011-06-17",2011-06-17
12.554319,42.876247,15.267575,49.471069,29.016344,47.633797,27.272799,"2011-06-20",2011-06-20
12.653415,43.670715,15.236589,49.709885,29.279505,47.619461,27.425285,"2011-06-21",2011-06-21
12.560512,43.302753,15.242786,49.812237,28.985386,47.318653,27.359926,"2011-06-22",2011-06-22
12.789673,42.775887,15.149824,49.667229,28.497784,47.032173,27.004139,"2011-06-23",2011-06-23
12.436641,42.19886,15.183908,48.94223,28.18819,46.59531,26.69191,"2011-06-24",2011-06-24
12.492377,42.675545,15.047565,49.419868,28.265596,46.73138,26.742741,"2011-06-27",2011-06-27
12.727736,43.294388,15.162217,50.198483,28.4049,47.204082,27.120308,"2011-06-28",2011-06-28
12.802059,43.102043,15.338846,49.736462,28.55197,47.490547,27.06222,"2011-06-29",2011-06-29
12.758706,43.135498,15.515473,50.215599,29.086006,47.640938,27.251013,"2011-06-30",2011-06-30
12.851607,44.431728,15.633229,51.576004,29.387854,48.199558,27.352663,"2011-07-01",2011-07-01
12.87019,44.197578,15.828453,51.054085,29.171135,48.428768,27.069481,"2011-07-05",2011-07-05
12.87019,44.431728,15.605341,51.208099,29.225315,48.378613,27.345411,"2011-07-06",2011-07-06
12.529542,44.013584,15.667315,51.849804,29.829029,48.643616,27.483366,"2011-07-07",2011-07-07
12.486189,43.553642,15.611536,51.456234,29.488474,48.392948,27.381716,"2011-07-08",2011-07-08
12.411865,42.600269,15.385329,50.104382,28.977654,48.178078,27.069481,"2011-07-11",2011-07-11
12.387094,42.993317,15.289265,50.592083,28.923477,48.006203,27.221966,"2011-07-12",2011-07-12
12.380899,43.260944,15.385329,50.754631,28.869291,48.435917,27.272799,"2011-07-13",2011-07-13
12.331348,43.712547,15.372935,50.172817,28.613873,48.457417,27.88999,"2011-07-14",2011-07-14
12.232252,43.461643,15.43181,49.993141,28.497784,48.307003,27.831907,"2011-07-15",2011-07-15
12.164124,43.44492,15.10024,49.847675,28.435867,48.049187,27.628595,"2011-07-18",2011-07-18
12.349934,43.026779,15.10024,50.617733,28.729969,47.784168,27.773815,"2011-07-19",2011-07-19
12.325153,43.07695,15.323356,48.692623,28.695024,47.440407,27.715727,"2011-07-20",2011-07-20
12.449025,43.612186,15.642528,49.30867,29.370665,47.605141,28.550758,"2011-07-21",2011-07-21
12.430448,44.113949,15.391522,48.666943,29.005667,47.784168,28.100571,"2011-07-22",2011-07-22
12.269415,43.177303,15.376034,48.102249,28.780453,47.447578,27.882729,"2011-07-25",2011-07-25
12.157932,42.867882,15.459695,47.161076,28.625139,47.211235,27.926294,"2011-07-26",2011-07-26
11.95354,41.722183,15.125032,46.613495,28.003864,46.717064,27.577768,"2011-07-27",2011-07-27
11.990703,41.747269,15.252081,46.245571,28.28344,46.609631,27.592279,"2011-07-28",2011-07-28
11.922575,41.504742,15.032071,46.49371,28.229084,46.401939,27.810114,"2011-07-29",2011-07-29
11.773931,40.158329,14.954603,45.432758,28.485346,46.129787,27.570501,"2011-08-01",2011-08-01
11.235092,39.288586,14.613741,44.20924,28.229084,45.427917,26.982347,"2011-08-02",2011-08-02
11.291454,39.455849,14.564157,44.551487,28.12035,45.413609,27.091267,"2011-08-03",2011-08-03
10.871861,37.691292,13.923527,42.480904,26.404087,44.289162,26.023884,"2011-08-04",2011-08-04
10.953274,38.101074,13.945612,42.814598,26.520575,44.91227,26.314339,"2011-08-05",2011-08-05
10.43348,35.065334,13.112477,40.581459,25.091654,43.773506,25.268728,"2011-08-08",2011-08-08
11.022165,37.406948,13.481708,41.933311,25.806108,44.547005,25.878664,"2011-08-09",2011-08-09
10.677721,34.998459,12.923124,39.392162,24.897503,43.114632,25.043631,"2011-08-10",2011-08-10
11.153681,36.737926,13.901436,40.709801,25.829411,45.435078,26.001183,"2011-08-11",2011-08-11
11.18499,37.473858,14.223329,41.531181,25.821648,45.377789,25.677082,"2011-08-12",2011-08-12
11.485591,38.418858,14.51682,42.053101,26.404087,46.258698,26.34737,"2011-08-15",2011-08-15
11.466808,38.050892,14.639896,41.428505,26.248766,46.09396,26.288427,"2011-08-16",2011-08-16
11.579535,38.075993,14.822937,40.701248,26.699188,46.02235,26.317911,"2011-08-17",2011-08-17
11.09105,36.704475,14.270665,38.134418,25.588665,45.234547,25.787569,"2011-08-18",2011-08-18
11.066,36.227791,14.18546,37.475605,25.138237,45.220219,25.787569,"2011-08-19",2011-08-19
11.072266,36.470322,14.592566,37.544056,25.013987,45.327648,26.089571,"2011-08-22",2011-08-22
11.422967,37.524029,14.838717,39.477718,25.930368,46.530849,26.457853,"2011-08-23",2011-08-23
11.51691,38.393761,14.873431,40.230656,26.745789,46.931911,26.80405,"2011-08-24",2011-08-24
11.247621,37.708019,14.450547,39.469162,26.380789,46.230057,26.435759,"2011-08-25",2011-08-25
11.404178,38.234879,14.504199,39.503403,26.668127,46.446819,26.34737,"2011-08-26",2011-08-26
11.823771,39.104599,14.800845,41.103371,27.607798,47.588493,27.246,"2011-08-29",2011-08-29
11.823771,39.539478,14.762975,40.803917,27.770884,47.523449,27.378582,"2011-08-30",2011-08-30
11.886403,39.740181,14.96495,41.787872,27.887381,47.545124,27.629015,"2011-08-31",2011-08-31
11.842563,39.455849,14.734573,41.274506,27.786428,47.205532,27.349117,"2011-09-01",2011-09-01
11.560744,38.375828,14.226483,40.444569,27.514608,46.295094,26.84087,"2011-09-02",2011-09-02
11.679736,38.359028,14.087629,40.889477,27.809723,46.706959,26.686199,"2011-09-06",2011-09-06
11.90519,39.617828,14.46633,42.592129,28.757154,47.277782,27.209164,"2011-09-07",2011-09-07
11.7862,39.609409,14.302225,41.650963,28.749393,46.930946,27.260731,"2011-09-08",2011-09-08
11.448019,38.199585,13.98664,40.11087,28.345556,45.984379,26.612537,"2011-09-09",2011-09-09
11.42923,38.82058,13.835162,40.102322,28.563002,45.94825,26.546251,"2011-09-12",2011-09-12
11.479332,40.272377,13.81938,40.761139,28.392153,45.962711,27.032387,"2011-09-13",2011-09-13
11.529438,40.851414,13.94246,41.67664,28.477577,46.049404,27.378582,"2011-09-14",2011-09-14
11.579535,42.412292,14.049755,42.44669,28.656204,46.533531,27.577454,"2011-09-15",2011-09-15
11.366606,42.596909,14.172834,42.215668,28.128115,46.670818,27.849989,"2011-09-16",2011-09-16
11.310244,41.917164,13.96455,41.496952,27.716522,46.345654,27.636391,"2011-09-19",2011-09-19
11.422967,41.816463,14.144432,41.488407,27.809723,46.403469,27.89418,"2011-09-20",2011-09-20
11.172468,40.289146,13.841475,40.410336,27.436953,45.615868,27.334383,"2011-09-21",2011-09-21
10.953274,39.517109,13.456459,39.546173,26.87781,44.741566,26.929266,"2011-09-22",2011-09-22
10.928223,39.945095,13.541666,39.494835,26.505049,44.503117,26.56835,"2011-09-23",2011-09-23
11.128631,40.960506,13.746798,40.444569,26.714729,45.297939,26.988192,"2011-09-26",2011-09-26
11.116103,41.497581,14.138122,42.061649,26.939928,46.114452,27.385944,"2011-09-27",2011-09-27
10.997113,39.978668,13.955081,41.640873,26.419619,45.702583,27.430138,"2011-09-28",2011-09-28
11.260143,39.089127,14.23595,41.409004,26.466217,46.172256,27.437511,"2011-09-29",2011-09-29
11.072266,38.703102,13.999265,40.472973,26.08569,46.020504,27.23127,"2011-09-30",2011-09-30
10.853074,36.017704,13.841475,38.944401,25.604197,44.857174,26.759855,"2011-10-03",2011-10-03
11.015901,35.900234,13.8825,40.163811,25.627493,44.922207,27.05448,"2011-10-04",2011-10-04
11.260143,37.301666,14.12234,40.902344,25.837179,45.052254,27.275455,"2011-10-05",2011-10-05
11.416706,37.712868,14.488418,41.065517,26.209936,45.38464,27.422771,"2011-10-06",2011-10-06
11.548222,37.670902,14.441081,41.117046,26.233231,45.615868,27.931019,"2011-10-07",2011-10-07
11.848827,39.038784,14.901833,42.413746,26.675886,46.555206,28.291939,"2011-10-10",2011-10-10
11.804987,39.139477,14.778755,43.023449,26.691427,46.215599,27.768965,"2011-10-11",2011-10-11
11.7862,38.921284,14.92077,43.074978,26.924402,46.482952,27.702677,"2011-10-12",2011-10-12
11.748624,39.04715,14.810314,43.092159,26.947699,46.410706,27.989939,"2011-10-13",2011-10-13
11.923979,39.626209,15.02806,42.954758,27.281631,46.764759,28.203548,"2011-10-14",2011-10-14
11.704787,39.105911,14.734573,41.6838,27.017599,46.092762,27.96784,"2011-10-17",2011-10-17
11.880141,38.048542,14.854495,42.121777,27.297159,46.547977,28.350863,"2011-10-18",2011-10-18
11.779935,38.980022,14.769289,42.430927,27.059464,45.261806,28.505547,"2011-10-19",2011-10-19
11.729835,39.340881,14.848184,41.460545,27.106222,45.182335,28.439255,"2011-10-20",2011-10-20
11.936501,40.213627,15.324713,42.224823,27.706329,46.085533,28.041491,"2011-10-21",2011-10-21
12.124376,41.145115,15.337334,42.937592,27.908966,46.771988,28.129889,"2011-10-24",2011-10-24
11.817513,40.918533,15.094339,41.426186,27.82324,46.020504,27.562723,"2011-10-25",2011-10-25
12.074277,40.918533,15.403609,41.503483,28.228506,46.598572,27.621647,"2011-10-26",2011-10-26
12.424987,41.270996,15.744434,42.379391,29.054634,47.328354,27.89418,"2011-10-27",2011-10-27
12.412462,40.994064,15.548776,42.868874,28.711712,47.400608,28.196173,"2011-10-28",2011-10-28
12.061756,40.272377,15.119583,41.142784,28.314247,46.52631,27.37121,"2011-10-31",2011-10-31
12.105596,38.787006,14.848184,40.361328,27.628401,45.796501,27.415403,"2011-11-01",2011-11-01
12.230845,38.904522,14.911297,41.013977,27.877798,45.984379,27.606915,"2011-11-02",2011-11-02
12.450038,38.753464,15.110119,41.838371,29.078011,46.490173,28.026775,"2011-11-03",2011-11-03
12.312255,38.249958,15.075406,41.700977,29.63135,46.331219,27.945745,"2011-11-04",2011-11-04
12.569024,37.905876,14.939704,42.130371,29.795017,46.244499,28.247736,"2011-11-07",2011-11-07
12.701864,38.728268,14.734573,42.774418,30.426313,46.86591,28.71916,"2011-11-08",2011-11-08
12.233766,38.216381,14.198083,40.79071,29.919724,45.904877,27.87945,"2011-11-09",2011-11-09
12.518422,38.711502,14.346409,41.45195,30.005455,46.331219,27.782438,"2011-11-10",2011-11-10
12.644933,39.550674,14.693552,42.491032,30.582172,47.147713,28.245106,"2011-11-11",2011-11-11
12.518422,39.391228,14.497887,42.027302,30.215887,46.90205,28.095863,"2011-11-14",2011-11-14
12.569021,39.06395,14.545225,42.559734,30.356159,46.95985,28.095863,"2011-11-15",2011-11-15
12.379252,37.687691,14.273822,41.889908,29.989864,46.533531,27.483952,"2011-11-16",2011-11-16
12.315999,37.360409,14.217017,41.142784,29.989864,46.201149,27.469023,"2011-11-17",2011-11-17
12.353952,37.385578,14.210703,41.056915,29.740465,46.136108,27.528719,"2011-11-18",2011-11-18
11.993393,37.293278,13.948772,39.7001,29.397551,45.478577,27.118282,"2011-11-21",2011-11-21
11.955441,37.276482,13.803603,39.811722,29.304018,45.449673,26.969042,"2011-11-22",2011-11-22
11.670785,36.554787,13.522735,39.047436,28.867577,44.792137,26.603384,"2011-11-23",2011-11-23
11.670785,36.647114,13.421749,39.090385,28.719507,44.682743,26.551155,"2011-11-25",2011-11-25
12.075628,37.788387,13.813071,40.326981,29.132566,45.484936,27.06605,"2011-11-28",2011-11-28
12.271721,38.501694,14.05607,40.035011,29.366364,45.783962,26.969042,"2011-11-29",2011-11-29
12.695537,40.926937,14.510509,41.932846,30.270433,47.198757,28.245106,"2011-11-30",2011-11-30
12.670233,40.717144,14.35903,42.533974,29.989864,47.001842,28.088394,"2011-12-01",2011-12-01
